335	1498	8938	
336	1503	8604	
337	1508	11205	
338	1514	13960	
339	1521	11505	
340	1527	7991	
341	1531	8822	
342	1536	6102	
343	1539	6370	
344	1543	4420	
345	1546	13473	
346	1553	3901	
347	1555	10232	
348	1560	7183	
349	1564	11696	
350	1570	10150	
351	1575	12189	
352	1581	10457	
353	1587	16563	
354	1596	7043	
355	1600	6845	
356	1604	4598	
357	1607	6541	
358	1611	5914	
359	1614	11186	
360	1620	17825	
361	1629	7378	
362	1633	8607	
363	1638	9673	
364	1643	12040	
365	1649	4610	
366	1652	12074	
367	1658	13273	
368	1665	8998	
369	1670	6844	
370	1674	7320	
371	1678	4657	
372	1681	6474	
373	1685	4993	
374	1688	4682	
375	1691	4508	
376	1694	6063	
377	1697	5760	
378	1700	3803	
379	1702	11248	
380	1708	7581	
381	1712	13203	
382	1719	13262	
383	1726	10092	
384	1731	10931	
385	1737	8121	
386	1741	6480	
387	1745	7585	
388	1749	5029	
389	1752	10825	
390	1758	14624	
391	1766	14770	
392	1774	11915	
393	1780	9134	
394	1785	12439	
395	1792	9474	
396	1797	9924	
397	1802	9840	
398	1807	5455	
399	1810	6961	
400	1814	11649	
401	1820	11228	
402	1826	11377	
403	1832	11380	
404	1838	13284	
405	1845	10508	
406	1851	6167	
407	1855	4732	
408	1858	9177	
409	1863	5987	
410	1866	7259	
411	1870	5076	
412	1873	8879	
413	1878	5602	
414	1881	9618	
415	1886	4530	
416	1889	8093	
417	1893	13055	
418	1900	8259	
419	1905	11584	
420	1911	11722	
421	1917	12831	
422	1924	12725	
423	1931	3410	
424	1933	6448	
425	1937	7468	
426	1941	10194	
427	1946	7696	
428	1950	6653	
429	1954	6652	
430	1958	7587	
431	1962	8212	
432	1967	4153	
433	1970	4017	
434	1972	4632	
435	1975	9119	
436	1980	7079	
437	1984	15376	
438	1992	5400	
439	1995	7887	
440	1999	5868	
441	2002	6765	
442	2006	4751	
443	2009	8338	
444	2014	10430	
445	2020	11237	
446	2026	4787	
447	2029	8515	
448	2034	5297	
449	2037	10750	
450	2043	4379	
451	2046	7273	
452	2050	6106	
453	2053	3785	
454	2055	9499	
455	2060	10529	
456	2066	8828	
457	2071	11070	
458	2077	6104	
459	2080	6937	
460	2084	7219	
461	2088	6269	
462	2092	3559	
463	2094	4509	
464	2097	12665	
465	2104	4103	
466	2107	3445	
467	2109	8032	
468	2113	12800	
469	2120	7863	
470	2124	11152	
471	2130	10371	
472	2136	8277	
473	2141	6095	
474	2144	7275	
475	2148	10869	
476	2154	10902	
477	2160	14663	
478	2168	5596	
479	2171	10398	
480	2177	7628	
481	2181	7709	
482	2185	5650	
483	2188	3767	
484	2190	3859	
485	2192	9521	
486	2197	8913	
487	2202	5750	
488	2205	7826	
489	2209	12222	
490	2215	5955	
491	2218	11297	
492	2224	9726	
493	2229	8999	
494	2234	3495	
495	2236	11608	
496	2242	10973	
497	2248	8396	
498	2253	9686	
499	2258	8398	
500	2263	8674	
501	2268	8536	
502	2273	7859	
503	2277	6953	
504	2281	5477	
505	2284	5172	
506	2287	11533	
507	2293	6294	
508	2297	5633	
509	2300	7627	
510	2304	7901	
511	2308	10843	
512	2314	4559	
513	2317	7373	
514	2321	11385	
515	2327	8780	
516	2332	9147	
517	2337	4886	
518	2340	5307	
519	2343	8179	
520	2347	12938	
521	2354	8686	
522	2359	10560	
523	2365	10208	
524	2370	11894	
525	2376	9449	
526	2381	10379	
527	2387	9504	
528	2392	10102	
529	2397	13120	
530	2404	10261	
531	2410	11665	
532	2416	11306	
533	2422	12098	
534	2428	8691	
535	2433	10927	
536	2439	8808	
537	2444	3559	
538	2446	9830	
539	2451	9353	
540	2456	13595	
541	2463	10860	
542	2469	9836	
543	2474	13421	
544	2481	10626	
545	2487	9287	
546	2492	8107	
547	2496	10365	
548	2502	10314	
549	2508	7594	
550	2512	724	Reserved
551	2513	122900	Reserved
552	2574	314	Reserved
553	2575	372	Reserved
554	2576	4635	Reserved
555	2579	340	Reserved
556	2580	21972	
557	2591	20825	
