336	1523	3877	
337	1525	10480	
338	1531	7724	
339	1535	7172	
340	1539	7442	
341	1543	4297	
342	1546	6914	
343	1550	6959	
344	1554	10573	
345	1560	6276	
346	1564	8133	
347	1568	6577	
348	1572	4692	
349	1575	4785	
350	1578	4722	
351	1581	6098	
352	1584	4248	
353	1587	3927	
354	1589	4045	
355	1591	9501	
356	1596	2270	
357	1598	8261	
358	1603	3519	
359	1605	7501	
360	1609	7536	
361	1613	5203	
362	1616	4045	
363	1618	4146	
364	1621	4138	
365	1624	3367	
366	1626	4524	
367	1629	8557	
368	1634	11072	
369	1640	8310	
370	1645	1123	
371	1646	344	
372	1647	8833	
373	1652	596	
374	1653	2416	
375	1655	7096	
376	1659	6659	
377	1663	1656	
378	1664	2414	
379	1666	9051	
380	1671	2260	
381	1673	4334	
382	1676	1447	
383	1677	719	
384	1678	7796	
385	1682	1213	
386	1683	2613	
387	1685	2206	
388	1687	1279	
389	1688	2808	
390	1690	8176	
391	1694	5623	
392	1697	3169	
393	1699	7443	
394	1703	5009	
395	1706	6534	
396	1710	9803	
397	1715	12050	
398	1721	8573	
399	1726	4025	
400	1728	17329	
401	1737	16885	
402	1746	9815	
403	1751	12690	
404	1758	14685	
405	1766	15960	
406	1774	4400	
407	1777	2937	
408	1779	7410	
409	1783	4220	
410	1786	8818	
411	1791	11126	
412	1797	3624	
413	1799	4161	
414	1802	8875	
415	1807	11505	
416	1813	8133	
417	1817	6083	
418	1820	2546	
419	1822	3028	
420	1824	5220	
421	1827	13434	
422	1834	5350	
423	1837	4386	
424	1840	11272	
425	1846	2135	
426	1848	5354	
427	1851	7291	
428	1855	3582	
429	1857	4134	
430	1860	8217	
431	1865	5499	
432	1868	6971	
433	1872	4263	
434	1875	7529	
435	1879	8818	
436	1884	9569	
437	1889	7397	
438	1893	5233	
439	1896	4000	
440	1898	4870	
441	1901	7543	
442	1905	7268	
443	1909	3454	
444	1911	8172	
445	1915	17530	
446	1924	14619	
447	1932	10987	
448	1938	9376	
449	1943	10638	
450	1949	5528	
451	1952	9022	
452	1957	10822	
453	1963	8585	
454	1968	6329	
455	1972	7951	
456	1976	8833	
457	1981	5449	
458	1984	12596	
459	1991	9758	
460	1996	8882	
461	2001	5962	
462	2004	5143	
463	2007	5092	
464	2010	2167	
465	2012	5748	
466	2015	11682	
467	2021	6570	
468	2025	9156	
469	2030	10193	
470	2035	5815	
471	2038	3790	
472	2040	4456	
473	2043	7358	
474	2047	6704	
475	2051	8191	
476	2055	10948	
477	2061	8338	
478	2066	10349	
479	2072	10736	
480	2078	10881	
481	2084	11501	
482	2090	5313	
483	2093	3708	
484	2095	5126	
485	2098	5810	
486	2101	6614	
487	2105	4273	
488	2108	9954	
489	2113	6546	
490	2117	13885	
491	2124	3950	
492	2126	7412	
493	2130	5720	
494	2133	5088	
495	2136	11581	
496	2142	10008	
497	2147	6648	
498	2151	7606	
499	2155	5948	
500	2158	7398	
501	2162	14513	
502	2170	5292	
503	2173	7924	
504	2177	16067	
505	2185	3806	
506	2187	3760	
507	2189	5399	
508	2192	12492	
509	2199	12955	
510	2206	3824	
511	2208	2597	
512	2210	3334	
513	2212	7376	
514	2216	7685	
515	2220	10440	
516	2226	7014	
517	2230	11678	
518	2236	9367	
519	2241	7042	
520	2245	4935	
521	2248	11036	
522	2254	14109	
523	2261	9564	
524	2266	5901	
525	2269	6037	
526	2272	4099	
527	2275	6029	
528	2278	8846	
529	2283	3474	
530	2285	3459	
531	2287	10442	
532	2293	6584	
533	2297	3497	
534	2299	10127	
535	2304	8251	
536	2309	15865	
537	2317	13655	
538	2324	5587	
539	2327	4284	
540	2330	5446	
541	2333	3138	
542	2335	2091	
543	2337	5851	
544	2340	6808	
545	2344	7542	
546	2348	2449	
547	2350	7781	
548	2354	5495	
549	2357	7903	
550	2361	6582	
551	2365	5736	
552	2368	6665	
553	2372	6256	
554	2376	5288	
555	2379	8832	
556	2384	5848	
557	2387	8454	
558	2392	7834	
559	2396	7383	
560	2400	5193
561	2403	8706
562	2408	8209
563	2413	6121
564	2416	8513
565	2421	9267
566	2426	8363
567	2431	7301
568	2435	4603
569	2438	9518
570	2443	3013
571	2445	10076
572	2450	4261
573	2453	5060
574	2456	7150
575	2460	6109
576	2463	6219
577	2467	9305
578	2472	3417
579	2474	4362
580	2477	5190
581	2480	6520
582	2484	7795
583	2488	2180
584	2490	6189
585	2494	2382
586	2496	2606
587	2498	1974
588	2499	4414
589	2502	3425
590	2504	8829
591	2509	4269
592	2512	8782
593	2517	4601
594	2520	6865
595	2524	7071
596	2528	11363
597	2534	6491
598	2538	6662
599	2542	5112
600	2545	5663
601	2548	6121
602	2551	6939
603	2555	5208
604	2558	5058
605	2561	8258
606	2566	7474
607	2570	7783
608	2574	6916
609	2578	7508
610	2582	4548
611	2585	6461
612	2589	6741
613	2593	2639
614	2595	8945
615	2600	4887
616	2603	3775
617	2605	8653
618	2610	8909
619	2615	6732
620	2619	10269
621	2625	5644
622	2628	6207
623	2632	5278
624	2635	4196
625	2638	11666
626	2644	10356
627	2650	6451
628	2654	8503
629	2659	12018
630	2665	11196
631	2671	12398
632	2678	7688
633	2682	10072
634	2687	8704
635	2692	8294
636	2697	7487
637	2701	6809
638	2705	7230
639	2709	8311
640	2714	7490
641	2718	9735
642	2723	8540
643	2728	12490
644	2735	8645
645	2740	4004
646	2742	6337
647	2746	13473
648	2753	12444
649	2760	4704
650	2763	6268
651	2767	12132
652	2773	8600
653	2778	6504
654	2782	5887
655	2785	10150
656	2790	4388
657	2793	3635
658	2795	16563
659	2804	5099
660	2807	12497
661	2814	12480
662	2821	6629
663	2825	10439
664	2831	7585
665	2835	7052
666	2839	6017
667	2842	10825
668	2848	12439
669	2855	11228
670	2861	8977
671	2866	6583
672	2870	7165
673	2874	9704
674	2879	10541
675	2885	2819
676	2887	4697
677	2890	10591
678	2896	10394
679	2902	7801
680	2906	13940
681	2913	5606
682	2916	12435
683	2923	3889
684	2925	7421
685	2929	5358
686	2932	7517
687	2936	3697
688	2938	3789
689	2940	6644
690	2944	6853
691	2948	8586
692	2953	11436
693	2959	7281
694	2963	7954
695	2967	6058
696	2970	6774
697	2974	7962
698	2978	10851
699	2984	6509
700	2988	12910
701	2995	8630
702	3000	5645
703	3003	4743
704	3006	10276
705	3012	6525
706	3016	12665
707	3023	15020
708	3031	7570
709	3035	10663
710	3041	10681
711	3047	8101
712	3051	9529
713	3056	5726
714	3059	6305
715	3063	13492
716	3070	13084
717	3077	5480
718	3080	2607
719	3082	8211
720	3087	8940
721	3092	6928
722	3096	14273
723	3103	10098
724	3108	11161
725	3114	9664
726	3119	9989
727	3124	7669
728	3128	4987
729	3131	5731
730	3134	7543
731	3138	4847
732	3141	9836
733	3146	14046
734	3153	8532
735	3158	9601
736	3163	13870
737	3170	7125
738	3174	9399
739	3179	12159
740	3185	7236
741	3189	6787
742	3193	6686
743	3197	6539
744	3201	11434
745	3207	8557
746	3212	7345
747	3216	6777
748	3220	8668
749	3225	7293
750	3229	8237
751	3234	4450
752	3237	4193
753	3240	6595
754	3244	8509
755	3249	5386
756	3252	8846
757	3257	9141
758	3262	9562
759	3267	6926
760	3271	8522
761	3276	12737
762	3283	12196
763	3289	10092
764	3294	7419
765	3298	6205
766	3302	5146
767	3305	3396
768	3307	12942
769	3314	8062
770	3318	2728
771	3320	10346
772	3326	9645
773	3331	5679
774	3334	6525
775	3338	5006
776	3341	11302
777	3347	5917
778	3350	7068
779	3354	11894
780	3360	6844
781	3364	11259
782	3370	5589
783	3373	8261
784	3378	6064	
785	3381	724	Reserved
786	3382	122900	Reserved
787	3443	314	Reserved
788	3444	372	Reserved
789	3445	340	Reserved
