1001/100 7+8
17153	1714 3/9
17154	1714 4/9
17155	1714 5/9
17156	1714 6/9
17157	1714 7/9
17158	1714 8/9
17159	A
17160	1715 0/9
17161	1715 1/9
17162	1715 2/9
17163	1715 3/9
17164	1715 4/9
17165	1715 5/9
17166	1715 6/9
17167	A
17168	1715 7/9
17169	1715 8/9
17170	1716 0/8
17171	1716 1/8
17172	1716 2/8
17173	1716 3/8
17174	1716 4/8
17175	A
17176	1716 5/8
17177	1716 6/8
17178	1716 7/8
17179	1717 0/9
17180	1717 1/9
17181	1717 2/9
17182	1717 3/9
17183	A
17184	1717 4/9
17185	1717 5/9
17186	1717 6/9
17187	1717 7/9
17188	1717 8/9
17189	1718 0/9
17190	1718 1/9
17191	A
17192	1718 2/9
17193	1718 3/9
17194	1718 4/9
17195	1718 5/9
17196	1718 6/9
17197	1718 7/9
17198	1718 8/9
17199	A
17200	1719 0/9
17201	1719 1/9
17202	1719 2/9
17203	1719 3/9
17204	1719 4/9
17205	1719 5/9
17206	1719 6/9
17207	A
17208	1719 7/9
17209	1719 8/9
17210	1720 0/8
17211	1720 1/8
17212	1720 2/8
17213	1720 3/8
17214	1720 4/8
17215	A
17216	1720 5/8
17217	1720 6/8
17218	1720 7/8
17219	1721 0/9
17220	1721 1/9
17221	1721 2/9
17222	1721 3/9
17223	A
17224	1721 4/9
17225	1721 5/9
17226	1721 6/9
17227	1721 7/9
17228	1721 8/9
17229	1722 0/9
17230	1722 1/9
17231	A
17232	1722 2/9
17233	1722 3/9
17234	1722 4/9
17235	1722 5/9
17236	1722 6/9
17237	1722 7/9
17238	1722 8/9
17239	A
17240	1723 0/9
17241	1723 1/9
17242	1723 2/9
17243	1723 3/9
17244	1723 4/9
17245	1723 5/9
17246	1723 6/9
17247	A
17248	1723 7/9
17249	1723 8/9
17250	1724 0/8
17251	1724 1/8
17252	1724 2/8
17253	1724 3/8
17254	1724 4/8
17255	A
17256	1724 5/8
17257	1724 6/8
17258	1724 7/8
17259	1725 0/9
17260	1725 1/9
17261	1725 2/9
17262	1725 3/9
17263	A
17264	1725 4/9
17265	1725 5/9
17266	1725 6/9
17267	1725 7/9
17268	1725 8/9
17269	1726 0/9
17270	1726 1/9
17271	A
17272	1726 2/9
17273	1726 3/9
17274	1726 4/9
17275	1726 5/9
17276	1726 6/9
17277	1726 7/9
17278	1726 8/9
17279	A
17280	1727 0/9
17281	1727 1/9
17282	1727 2/9
17283	1727 3/9
17284	1727 4/9
17285	1727 5/9
17286	1727 6/9
17287	A
17288	1727 7/9
17289	1727 8/9
17290	1728 0/8
17291	1728 1/8
17292	1728 2/8
17293	1728 3/8
17294	1728 4/8
17295	A
17296	1728 5/8
17297	1728 6/8
17298	1728 7/8
17299	1729 0/9
17300	1729 1/9
17301	1729 2/9
17302	1729 3/9
17303	A
17304	1729 4/9
17305	1729 5/9
17306	1729 6/9
17307	1729 7/9
17308	1729 8/9
17309	1730 0/9
17310	1730 1/9
17311	A
17312	1730 2/9
17313	1730 3/9
17314	1730 4/9
17315	1730 5/9
17316	1730 6/9
17317	1730 7/9
17318	1730 8/9
17319	A
17320	1731 0/9
17321	1731 1/9
17322	1731 2/9
17323	1731 3/9
17324	1731 4/9
17325	1731 5/9
17326	1731 6/9
17327	A
17328	1731 7/9
17329	1731 8/9
17330	1732 0/8
17331	1732 1/8
17332	1732 2/8
17333	1732 3/8
17334	1732 4/8
17335	A
17336	1732 5/8
17337	1732 6/8
17338	1732 7/8
17339	1733 0/9
17340	1733 1/9
17341	1733 2/9
17342	1733 3/9
17343	A
17344	1733 4/9
17345	1733 5/9
17346	1733 6/9
17347	1733 7/9
17348	1733 8/9
17349	1734 0/9
17350	1734 1/9
17351	A
17352	1734 2/9
17353	1734 3/9
17354	1734 4/9
17355	1734 5/9
17356	1734 6/9
17357	1734 7/9
17358	1734 8/9
17359	A
17360	1735 0/9
17361	1735 1/9
17362	1735 2/9
17363	1735 3/9
17364	1735 4/9
17365	1735 5/9
17366	1735 6/9
17367	A
17368	1735 7/9
17369	1735 8/9
17370	1736 0/8
17371	1736 1/8
17372	1736 2/8
17373	1736 3/8
17374	1736 4/8
17375	A
17376	1736 5/8
17377	1736 6/8
17378	1736 7/8
17379	1737 0/9
17380	1737 1/9
17381	1737 2/9
17382	1737 3/9
17383	A
17384	1737 4/9
17385	1737 5/9
17386	1737 6/9
17387	1737 7/9
17388	1737 8/9
17389	1738 0/9
17390	1738 1/9
17391	A
17392	1738 2/9
17393	1738 3/9
17394	1738 4/9
17395	1738 5/9
17396	1738 6/9
17397	1738 7/9
17398	1738 8/9
17399	A
17400	1739 0/9
17401	1739 1/9
17402	1739 2/9
17403	1739 3/9
17404	1739 4/9
17405	1739 5/9
17406	1739 6/9
17407	A
17408	1739 7/9
17409	1739 8/9
17410	1740 0/8
17411	1740 1/8
17412	1740 2/8
17413	1740 3/8
17414	1740 4/8
17415	A
17416	1740 5/8
17417	1740 6/8
17418	1740 7/8
17419	1741 0/9
17420	1741 1/9
17421	1741 2/9
17422	1741 3/9
17423	A
17424	1741 4/9
17425	1741 5/9
17426	1741 6/9
17427	1741 7/9
17428	1741 8/9
17429	1742 0/9
17430	1742 1/9
17431	A
17432	1742 2/9
17433	1742 3/9
17434	1742 4/9
17435	1742 5/9
17436	1742 6/9
17437	1742 7/9
17438	1742 8/9
17439	A
17440	1743 0/9
17441	1743 1/9
17442	1743 2/9
17443	1743 3/9
17444	1743 4/9
17445	1743 5/9
17446	1743 6/9
17447	A
17448	1743 7/9
17449	1743 8/9
17450	1744 0/8
17451	1744 1/8
17452	1744 2/8
17453	1744 3/8
17454	1744 4/8
17455	A
17456	1744 5/8
17457	1744 6/8
17458	1744 7/8
17459	1745 0/9
17460	1745 1/9
17461	1745 2/9
17462	1745 3/9
17463	A
17464	1745 4/9
17465	1745 5/9
17466	1745 6/9
17467	1745 7/9
17468	1745 8/9
17469	1746 0/9
17470	1746 1/9
17471	A
17472	1746 2/9
17473	1746 3/9
17474	1746 4/9
17475	1746 5/9
17476	1746 6/9
17477	1746 7/9
17478	1746 8/9
17479	A
17480	1747 0/9
17481	1747 1/9
17482	1747 2/9
17483	1747 3/9
17484	1747 4/9
17485	1747 5/9
17486	1747 6/9
17487	A
17488	1747 7/9
17489	1747 8/9
17490	1748 0/8
17491	1748 1/8
17492	1748 2/8
17493	1748 3/8
17494	1748 4/8
17495	A
17496	1748 5/8
17497	1748 6/8
17498	1748 7/8
17499	1749 0/9
17500	1749 1/9
17501	1749 2/9
17502	1749 3/9
17503	A
17504	1749 4/9
17505	1749 5/9
17506	1749 6/9
17507	1749 7/9
17508	1749 8/9
17509	1750 0/9
17510	1750 1/9
17511	A
17512	1750 2/9
17513	1750 3/9
17514	1750 4/9
17515	1750 5/9
17516	1750 6/9
17517	1750 7/9
17518	1750 8/9
17519	A
17520	1751 0/9
17521	1751 1/9
17522	1751 2/9
17523	1751 3/9
17524	1751 4/9
17525	1751 5/9
17526	1751 6/9
17527	A
17528	1751 7/9
17529	1751 8/9
17530	1752 0/8
17531	1752 1/8
17532	1752 2/8
17533	1752 3/8
17534	1752 4/8
17535	A
17536	1752 5/8
17537	1752 6/8
17538	1752 7/8
17539	1753 0/9
17540	1753 1/9
17541	1753 2/9
17542	1753 3/9
17543	A
17544	1753 4/9
17545	1753 5/9
17546	1753 6/9
17547	1753 7/9
17548	1753 8/9
17549	1754 0/9
17550	1754 1/9
17551	A
17552	1754 2/9
17553	1754 3/9
17554	1754 4/9
17555	1754 5/9
17556	1754 6/9
17557	1754 7/9
17558	1754 8/9
17559	A
17560	1755 0/9
17561	1755 1/9
17562	1755 2/9
17563	1755 3/9
17564	1755 4/9
17565	1755 5/9
17566	1755 6/9
17567	A
17568	1755 7/9
17569	1755 8/9
17570	1756 0/8
17571	1756 1/8
17572	1756 2/8
17573	1756 3/8
17574	1756 4/8
17575	A
17576	1756 5/8
17577	1756 6/8
17578	1756 7/8
17579	1757 0/9
17580	1757 1/9
17581	1757 2/9
17582	1757 3/9
17583	A
17584	1757 4/9
17585	1757 5/9
17586	1757 6/9
17587	1757 7/9
17588	1757 8/9
17589	1758 0/9
17590	1758 1/9
17591	A
17592	1758 2/9
17593	1758 3/9
17594	1758 4/9
17595	1758 5/9
17596	1758 6/9
17597	1758 7/9
17598	1758 8/9
17599	A
17600	1759 0/9
17601	1759 1/9
17602	1759 2/9
17603	1759 3/9
17604	1759 4/9
17605	1759 5/9
17606	1759 6/9
17607	A
17608	1759 7/9
17609	1759 8/9
17610	1760 0/8
17611	1760 1/8
17612	1760 2/8
17613	1760 3/8
17614	1760 4/8
17615	A
17616	1760 5/8
17617	1760 6/8
17618	1760 7/8
17619	1761 0/9
17620	1761 1/9
17621	1761 2/9
17622	1761 3/9
17623	A
17624	1761 4/9
17625	1761 5/9
17626	1761 6/9
17627	1761 7/9
17628	1761 8/9
17629	1762 0/9
17630	1762 1/9
17631	A
17632	1762 2/9
17633	1762 3/9
17634	1762 4/9
17635	1762 5/9
17636	1762 6/9
17637	1762 7/9
17638	1762 8/9
17639	A
17640	1763 0/9
17641	1763 1/9
17642	1763 2/9
17643	1763 3/9
17644	1763 4/9
17645	1763 5/9
17646	1763 6/9
17647	A
17648	1763 7/9
17649	1763 8/9
17650	1764 0/8
17651	1764 1/8
17652	1764 2/8
17653	1764 3/8
17654	1764 4/8
17655	A
17656	1764 5/8
17657	1764 6/8
17658	1764 7/8
17659	1765 0/9
17660	1765 1/9
17661	1765 2/9
17662	1765 3/9
17663	A
17664	1765 4/9
17665	1765 5/9
17666	1765 6/9
17667	1765 7/9
17668	1765 8/9
17669	1766 0/9
17670	1766 1/9
17671	A
17672	1766 2/9
17673	1766 3/9
17674	1766 4/9
17675	1766 5/9
17676	1766 6/9
17677	1766 7/9
17678	1766 8/9
17679	A
17680	1767 0/9
17681	1767 1/9
17682	1767 2/9
17683	1767 3/9
17684	1767 4/9
17685	1767 5/9
17686	1767 6/9
17687	A
17688	1767 7/9
17689	1767 8/9
17690	1768 0/8
17691	1768 1/8
17692	1768 2/8
17693	1768 3/8
17694	1768 4/8
17695	A
17696	1768 5/8
17697	1768 6/8
17698	1768 7/8
17699	1769 0/9
17700	1769 1/9
17701	1769 2/9
17702	1769 3/9
17703	A
17704	1769 4/9
17705	1769 5/9
17706	1769 6/9
17707	1769 7/9
17708	1769 8/9
17709	1770 0/9
17710	1770 1/9
17711	A
17712	1770 2/9
17713	1770 3/9
17714	1770 4/9
17715	1770 5/9
17716	1770 6/9
17717	1770 7/9
17718	1770 8/9
17719	A
17720	1771 0/9
17721	1771 1/9
17722	1771 2/9
17723	1771 3/9
17724	1771 4/9
17725	1771 5/9
17726	1771 6/9
17727	A
17728	1771 7/9
17729	1771 8/9
17730	1772 0/8
17731	1772 1/8
17732	1772 2/8
17733	1772 3/8
17734	1772 4/8
17735	A
17736	1772 5/8
17737	1772 6/8
17738	1772 7/8
17739	1773 0/9
17740	1773 1/9
17741	1773 2/9
17742	1773 3/9
17743	A
17744	1773 4/9
17745	1773 5/9
17746	1773 6/9
17747	1773 7/9
17748	1773 8/9
17749	1774 0/9
17750	1774 1/9
17751	A
17752	1774 2/9
17753	1774 3/9
17754	1774 4/9
17755	1774 5/9
17756	1774 6/9
17757	1774 7/9
17758	1774 8/9
17759	A
17760	1775 0/9
17761	1775 1/9
17762	1775 2/9
17763	1775 3/9
17764	1775 4/9
17765	1775 5/9
17766	1775 6/9
17767	A
17768	1775 7/9
17769	1775 8/9
17770	1776 0/8
17771	1776 1/8
17772	1776 2/8
17773	1776 3/8
17774	1776 4/8
17775	A
17776	1776 5/8
17777	1776 6/8
17778	1776 7/8
17779	1777 0/9
17780	1777 1/9
17781	1777 2/9
17782	1777 3/9
17783	A
17784	1777 4/9
17785	1777 5/9
17786	1777 6/9
17787	1777 7/9
17788	1777 8/9
17789	1778 0/9
17790	1778 1/9
17791	A
17792	1778 2/9
17793	1778 3/9
17794	1778 4/9
17795	1778 5/9
17796	1778 6/9
17797	1778 7/9
17798	1778 8/9
17799	A
17800	1779 0/9
17801	1779 1/9
17802	1779 2/9
17803	1779 3/9
17804	1779 4/9
17805	1779 5/9
17806	1779 6/9
17807	A
17808	1779 7/9
17809	1779 8/9
17810	1780 0/8
17811	1780 1/8
17812	1780 2/8
17813	1780 3/8
17814	1780 4/8
17815	A
17816	1780 5/8
17817	1780 6/8
17818	1780 7/8
17819	1781 0/9
17820	1781 1/9
17821	1781 2/9
17822	1781 3/9
17823	A
17824	1781 4/9
17825	1781 5/9
17826	1781 6/9
17827	1781 7/9
17828	1781 8/9
17829	1782 0/9
17830	1782 1/9
17831	A
17832	1782 2/9
17833	1782 3/9
17834	1782 4/9
17835	1782 5/9
17836	1782 6/9
17837	1782 7/9
17838	1782 8/9
17839	A
17840	1783 0/9
17841	1783 1/9
17842	1783 2/9
17843	1783 3/9
17844	1783 4/9
17845	1783 5/9
17846	1783 6/9
17847	A
17848	1783 7/9
17849	1783 8/9
17850	1784 0/8
17851	1784 1/8
17852	1784 2/8
17853	1784 3/8
17854	1784 4/8
17855	A
17856	1784 5/8
17857	1784 6/8
17858	1784 7/8
17859	1785 0/9
17860	1785 1/9
17861	1785 2/9
17862	1785 3/9
17863	A
17864	1785 4/9
17865	1785 5/9
17866	1785 6/9
17867	1785 7/9
17868	1785 8/9
17869	1786 0/9
17870	1786 1/9
17871	A
17872	1786 2/9
17873	1786 3/9
17874	1786 4/9
17875	1786 5/9
17876	1786 6/9
17877	1786 7/9
17878	1786 8/9
17879	A
17880	1787 0/9
17881	1787 1/9
17882	1787 2/9
17883	1787 3/9
17884	1787 4/9
17885	1787 5/9
17886	1787 6/9
17887	A
17888	1787 7/9
17889	1787 8/9
17890	1788 0/8
17891	1788 1/8
17892	1788 2/8
17893	1788 3/8
17894	1788 4/8
17895	A
17896	1788 5/8
17897	1788 6/8
17898	1788 7/8
17899	1789 0/9
17900	1789 1/9
17901	1789 2/9
17902	1789 3/9
17903	A
17904	1789 4/9
17905	1789 5/9
17906	1789 6/9
17907	1789 7/9
17908	1789 8/9
17909	1790 0/9
17910	1790 1/9
17911	A
17912	1790 2/9
17913	1790 3/9
17914	1790 4/9
17915	1790 5/9
17916	1790 6/9
17917	1790 7/9
17918	1790 8/9
17919	A
17920	1791 0/9
17921	1791 1/9
17922	1791 2/9
17923	1791 3/9
17924	1791 4/9
17925	1791 5/9
17926	1791 6/9
17927	A
17928	1791 7/9
17929	1791 8/9
17930	1792 0/8
17931	1792 1/8
17932	1792 2/8
17933	1792 3/8
17934	1792 4/8
17935	A
17936	1792 5/8
17937	1792 6/8
17938	1792 7/8
17939	1793 0/9
17940	1793 1/9
17941	1793 2/9
17942	1793 3/9
17943	A
17944	1793 4/9
17945	1793 5/9
17946	1793 6/9
17947	1793 7/9
17948	1793 8/9
17949	1794 0/9
17950	1794 1/9
17951	A
17952	1794 2/9
17953	1794 3/9
17954	1794 4/9
17955	1794 5/9
17956	1794 6/9
17957	1794 7/9
17958	1794 8/9
17959	A
17960	1795 0/9
17961	1795 1/9
17962	1795 2/9
17963	1795 3/9
17964	1795 4/9
17965	1795 5/9
17966	1795 6/9
17967	A
17968	1795 7/9
17969	1795 8/9
17970	1796 0/8
17971	1796 1/8
17972	1796 2/8
17973	1796 3/8
17974	1796 4/8
17975	A
17976	1796 5/8
17977	1796 6/8
17978	1796 7/8
17979	1797 0/9
17980	1797 1/9
17981	1797 2/9
17982	1797 3/9
17983	A
17984	1797 4/9
17985	1797 5/9
17986	1797 6/9
17987	1797 7/9
17988	1797 8/9
17989	1798 0/9
17990	1798 1/9
17991	A
17992	1798 2/9
17993	1798 3/9
17994	1798 4/9
17995	1798 5/9
17996	1798 6/9
17997	1798 7/9
17998	1798 8/9
17999	A
18000	1799 0/10
18001	1799 1/10
18002	1799 2/10
18003	1799 3/10
18004	1799 4/10
18005	1799 5/10
18006	1799 6/10
18007	A
18008	1799 7/10
18009	1799 8/10
18010	1799 9/10
18011	1800 0/8
18012	1800 1/8
18013	1800 2/8
18014	1800 3/8
18015	A
18016	1800 4/8
18017	1800 5/8
18018	1800 6/8
18019	1800 7/8
18020	1801 0/9
18021	1801 1/9
18022	1801 2/9
18023	A
18024	1801 3/9
18025	1801 4/9
18026	1801 5/9
18027	1801 6/9
18028	1801 7/9
18029	1801 8/9
18030	1802 0/9
18031	A
18032	1802 1/9
18033	1802 2/9
18034	1802 3/9
18035	1802 4/9
18036	1802 5/9
18037	1802 6/9
18038	1802 7/9
18039	A
18040	1802 8/9
18041	1803 0/9
18042	1803 1/9
18043	1803 2/9
18044	1803 3/9
18045	1803 4/9
18046	1803 5/9
18047	A
18048	1803 6/9
18049	1803 7/9
18050	1803 8/9
18051	1804 0/8
18052	1804 1/8
18053	1804 2/8
18054	1804 3/8
18055	A
18056	1804 4/8
18057	1804 5/8
18058	1804 6/8
18059	1804 7/8
18060	1805 0/9
18061	1805 1/9
18062	1805 2/9
18063	A
18064	1805 3/9
18065	1805 4/9
18066	1805 5/9
18067	1805 6/9
18068	1805 7/9
18069	1805 8/9
18070	1806 0/9
18071	A
18072	1806 1/9
18073	1806 2/9
18074	1806 3/9
18075	1806 4/9
18076	1806 5/9
18077	1806 6/9
18078	1806 7/9
18079	A
18080	1806 8/9
18081	1807 0/9
18082	1807 1/9
18083	1807 2/9
18084	1807 3/9
18085	1807 4/9
18086	1807 5/9
18087	A
18088	1807 6/9
18089	1807 7/9
18090	1807 8/9
18091	1808 0/8
18092	1808 1/8
18093	1808 2/8
18094	1808 3/8
18095	A
18096	1808 4/8
18097	1808 5/8
18098	1808 6/8
18099	1808 7/8
18100	1809 0/9
18101	1809 1/9
18102	1809 2/9
18103	A
18104	1809 3/9
18105	1809 4/9
18106	1809 5/9
18107	1809 6/9
18108	1809 7/9
18109	1809 8/9
18110	1810 0/9
18111	A
18112	1810 1/9
18113	1810 2/9
18114	1810 3/9
18115	1810 4/9
18116	1810 5/9
18117	1810 6/9
18118	1810 7/9
18119	A
18120	1810 8/9
18121	1811 0/9
18122	1811 1/9
18123	1811 2/9
18124	1811 3/9
18125	1811 4/9
18126	1811 5/9
18127	A
18128	1811 6/9
18129	1811 7/9
18130	1811 8/9
18131	1812 0/8
18132	1812 1/8
18133	1812 2/8
18134	1812 3/8
18135	A
18136	1812 4/8
18137	1812 5/8
18138	1812 6/8
18139	1812 7/8
18140	1813 0/9
18141	1813 1/9
18142	1813 2/9
18143	A
18144	1813 3/9
18145	1813 4/9
18146	1813 5/9
18147	1813 6/9
18148	1813 7/9
18149	1813 8/9
18150	1814 0/9
18151	A
18152	1814 1/9
18153	1814 2/9
18154	1814 3/9
18155	1814 4/9
18156	1814 5/9
18157	1814 6/9
18158	1814 7/9
18159	A
18160	1814 8/9
18161	1815 0/9
18162	1815 1/9
18163	1815 2/9
18164	1815 3/9
18165	1815 4/9
18166	1815 5/9
18167	A
18168	1815 6/9
18169	1815 7/9
18170	1815 8/9
18171	1816 0/8
18172	1816 1/8
18173	1816 2/8
18174	1816 3/8
18175	A
18176	1816 4/8
18177	1816 5/8
18178	1816 6/8
18179	1816 7/8
18180	1817 0/9
18181	1817 1/9
18182	1817 2/9
18183	A
18184	1817 3/9
18185	1817 4/9
18186	1817 5/9
18187	1817 6/9
18188	1817 7/9
18189	1817 8/9
18190	1818 0/9
18191	A
18192	1818 1/9
18193	1818 2/9
18194	1818 3/9
18195	1818 4/9
18196	1818 5/9
18197	1818 6/9
18198	1818 7/9
18199	A
18200	1818 8/9
18201	1819 0/9
18202	1819 1/9
18203	1819 2/9
18204	1819 3/9
18205	1819 4/9
18206	1819 5/9
18207	A
18208	1819 6/9
18209	1819 7/9
18210	1819 8/9
18211	1820 0/8
18212	1820 1/8
18213	1820 2/8
18214	1820 3/8
18215	A
18216	1820 4/8
18217	1820 5/8
18218	1820 6/8
18219	1820 7/8
18220	1821 0/9
18221	1821 1/9
18222	1821 2/9
18223	A
18224	1821 3/9
18225	1821 4/9
18226	1821 5/9
18227	1821 6/9
18228	1821 7/9
18229	1821 8/9
18230	1822 0/9
18231	A
18232	1822 1/9
18233	1822 2/9
18234	1822 3/9
18235	1822 4/9
18236	1822 5/9
18237	1822 6/9
18238	1822 7/9
18239	A
18240	1822 8/9
18241	1823 0/9
18242	1823 1/9
18243	1823 2/9
18244	1823 3/9
18245	1823 4/9
18246	1823 5/9
18247	A
18248	1823 6/9
18249	1823 7/9
18250	1823 8/9
18251	1824 0/8
18252	1824 1/8
18253	1824 2/8
18254	1824 3/8
18255	A
18256	1824 4/8
18257	1824 5/8
18258	1824 6/8
18259	1824 7/8
18260	1825 0/9
18261	1825 1/9
18262	1825 2/9
18263	A
18264	1825 3/9
18265	1825 4/9
18266	1825 5/9
18267	1825 6/9
18268	1825 7/9
18269	1825 8/9
18270	1826 0/9
18271	A
18272	1826 1/9
18273	1826 2/9
18274	1826 3/9
18275	1826 4/9
18276	1826 5/9
18277	1826 6/9
18278	1826 7/9
18279	A
18280	1826 8/9
18281	1827 0/9
18282	1827 1/9
18283	1827 2/9
18284	1827 3/9
18285	1827 4/9
18286	1827 5/9
18287	A
18288	1827 6/9
18289	1827 7/9
18290	1827 8/9
18291	1828 0/8
18292	1828 1/8
18293	1828 2/8
18294	1828 3/8
18295	A
18296	1828 4/8
18297	1828 5/8
18298	1828 6/8
18299	1828 7/8
18300	1829 0/9
18301	1829 1/9
18302	1829 2/9
18303	A
18304	1829 3/9
18305	1829 4/9
18306	1829 5/9
18307	1829 6/9
18308	1829 7/9
18309	1829 8/9
18310	1830 0/9
18311	A
18312	1830 1/9
18313	1830 2/9
18314	1830 3/9
18315	1830 4/9
18316	1830 5/9
18317	1830 6/9
18318	1830 7/9
18319	A
18320	1830 8/9
18321	1831 0/9
18322	1831 1/9
18323	1831 2/9
18324	1831 3/9
18325	1831 4/9
18326	1831 5/9
18327	A
18328	1831 6/9
18329	1831 7/9
18330	1831 8/9
18331	1832 0/8
18332	1832 1/8
18333	1832 2/8
18334	1832 3/8
18335	A
18336	1832 4/8
18337	1832 5/8
18338	1832 6/8
18339	1832 7/8
18340	1833 0/9
18341	1833 1/9
18342	1833 2/9
18343	A
18344	1833 3/9
18345	1833 4/9
18346	1833 5/9
18347	1833 6/9
18348	1833 7/9
18349	1833 8/9
18350	1834 0/9
18351	A
18352	1834 1/9
18353	1834 2/9
18354	1834 3/9
18355	1834 4/9
18356	1834 5/9
18357	1834 6/9
18358	1834 7/9
18359	A
18360	1834 8/9
18361	1835 0/9
18362	1835 1/9
18363	1835 2/9
18364	1835 3/9
18365	1835 4/9
18366	1835 5/9
18367	A
18368	1835 6/9
18369	1835 7/9
18370	1835 8/9
18371	1836 0/8
18372	1836 1/8
18373	1836 2/8
18374	1836 3/8
18375	A
18376	1836 4/8
18377	1836 5/8
18378	1836 6/8
18379	1836 7/8
18380	1837 0/9
18381	1837 1/9
18382	1837 2/9
18383	A
18384	1837 3/9
18385	1837 4/9
18386	1837 5/9
18387	1837 6/9
18388	1837 7/9
18389	1837 8/9
18390	1838 0/9
18391	A
18392	1838 1/9
18393	1838 2/9
18394	1838 3/9
18395	1838 4/9
18396	1838 5/9
18397	1838 6/9
18398	1838 7/9
18399	A
18400	1838 8/9
18401	1839 0/9
18402	1839 1/9
18403	1839 2/9
18404	1839 3/9
18405	1839 4/9
18406	1839 5/9
18407	A
18408	1839 6/9
18409	1839 7/9
18410	1839 8/9
18411	1840 0/8
18412	1840 1/8
18413	1840 2/8
18414	1840 3/8
18415	A
18416	1840 4/8
18417	1840 5/8
18418	1840 6/8
18419	1840 7/8
18420	1841 0/9
18421	1841 1/9
18422	1841 2/9
18423	A
18424	1841 3/9
18425	1841 4/9
18426	1841 5/9
18427	1841 6/9
18428	1841 7/9
18429	1841 8/9
18430	1842 0/9
18431	A
18432	1842 1/9
18433	1842 2/9
18434	1842 3/9
18435	1842 4/9
18436	1842 5/9
18437	1842 6/9
18438	1842 7/9
18439	A
18440	1842 8/9
18441	1843 0/9
18442	1843 1/9
18443	1843 2/9
18444	1843 3/9
18445	1843 4/9
18446	1843 5/9
18447	A
18448	1843 6/9
18449	1843 7/9
18450	1843 8/9
18451	1844 0/8
18452	1844 1/8
18453	1844 2/8
18454	1844 3/8
18455	A
18456	1844 4/8
18457	1844 5/8
18458	1844 6/8
18459	1844 7/8
18460	1845 0/9
18461	1845 1/9
18462	1845 2/9
18463	A
18464	1845 3/9
18465	1845 4/9
18466	1845 5/9
18467	1845 6/9
18468	1845 7/9
18469	1845 8/9
18470	1846 0/9
18471	A
18472	1846 1/9
18473	1846 2/9
18474	1846 3/9
18475	1846 4/9
18476	1846 5/9
18477	1846 6/9
18478	1846 7/9
18479	A
18480	1846 8/9
18481	1847 0/9
18482	1847 1/9
18483	1847 2/9
18484	1847 3/9
18485	1847 4/9
18486	1847 5/9
18487	A
18488	1847 6/9
18489	1847 7/9
18490	1847 8/9
18491	1848 0/8
18492	1848 1/8
18493	1848 2/8
18494	1848 3/8
18495	A
18496	1848 4/8
18497	1848 5/8
18498	1848 6/8
18499	1848 7/8
18500	1849 0/9
18501	1849 1/9
18502	1849 2/9
18503	A
18504	1849 3/9
18505	1849 4/9
18506	1849 5/9
18507	1849 6/9
18508	1849 7/9
18509	1849 8/9
18510	1850 0/9
18511	A
18512	1850 1/9
18513	1850 2/9
18514	1850 3/9
18515	1850 4/9
18516	1850 5/9
18517	1850 6/9
18518	1850 7/9
18519	A
18520	1850 8/9
18521	1851 0/9
18522	1851 1/9
18523	1851 2/9
18524	1851 3/9
18525	1851 4/9
18526	1851 5/9
18527	A
18528	1851 6/9
18529	1851 7/9
18530	1851 8/9
18531	1852 0/8
18532	1852 1/8
18533	1852 2/8
18534	1852 3/8
18535	A
18536	1852 4/8
18537	1852 5/8
18538	1852 6/8
18539	1852 7/8
18540	1853 0/9
18541	1853 1/9
18542	1853 2/9
18543	A
18544	1853 3/9
18545	1853 4/9
18546	1853 5/9
18547	1853 6/9
18548	1853 7/9
18549	1853 8/9
18550	1854 0/9
18551	A
18552	1854 1/9
18553	1854 2/9
18554	1854 3/9
18555	1854 4/9
18556	1854 5/9
18557	1854 6/9
18558	1854 7/9
18559	A
18560	1854 8/9
18561	1855 0/9
18562	1855 1/9
18563	1855 2/9
18564	1855 3/9
18565	1855 4/9
18566	1855 5/9
18567	A
18568	1855 6/9
18569	1855 7/9
18570	1855 8/9
18571	1856 0/8
18572	1856 1/8
18573	1856 2/8
18574	1856 3/8
18575	A
18576	1856 4/8
18577	1856 5/8
18578	1856 6/8
18579	1856 7/8
18580	1857 0/9
18581	1857 1/9
18582	1857 2/9
18583	A
18584	1857 3/9
18585	1857 4/9
18586	1857 5/9
18587	1857 6/9
18588	1857 7/9
18589	1857 8/9
18590	1858 0/9
18591	A
18592	1858 1/9
18593	1858 2/9
18594	1858 3/9
18595	1858 4/9
18596	1858 5/9
18597	1858 6/9
18598	1858 7/9
18599	A
18600	1858 8/9
18601	1859 0/9
18602	1859 1/9
18603	1859 2/9
18604	1859 3/9
18605	1859 4/9
18606	1859 5/9
18607	A
18608	1859 6/9
18609	1859 7/9
18610	1859 8/9
18611	1860 0/8
18612	1860 1/8
18613	1860 2/8
18614	1860 3/8
18615	A
18616	1860 4/8
18617	1860 5/8
18618	1860 6/8
18619	1860 7/8
18620	1861 0/9
18621	1861 1/9
18622	1861 2/9
18623	A
18624	1861 3/9
18625	1861 4/9
18626	1861 5/9
18627	1861 6/9
18628	1861 7/9
18629	1861 8/9
18630	1862 0/9
18631	A
18632	1862 1/9
18633	1862 2/9
18634	1862 3/9
18635	1862 4/9
18636	1862 5/9
18637	1862 6/9
18638	1862 7/9
18639	A
18640	1862 8/9
18641	1863 0/9
18642	1863 1/9
18643	1863 2/9
18644	1863 3/9
